page_id	text	label	Pattern Category
210	Ida in Tangerang Selatan, Indonesia purchased Iseya VG10 G-Series 33 layer Damascus Japanese Chef's Santoku Knife , 180mm about 1 hour ago	1	Social Proof
1169	3 items left	1	Scarcity
1208	ONLY 52 items left in stock!	1	Scarcity
1304	Cracked Nipples	0	Not Dark Pattern
1075	Only 2 left in stock	1	Scarcity
69	Fave x GrabPay	0	Not Dark Pattern
348	No thanks, I'll pay full price!	1	Misdirection
889	If you wish to cancel a membership, please contact our Customer Services Department on UK: +44 808 164 8264 (standard local call charges will apply) or via email on customer.service@beautypie.com. You can also contact the Customer Services Department by post at: Beauty Pie Limited, Customer Service Department, The Point, 210 New Kings Road, London SW6 5NZ, United Kingdom. Please quote your order number in all correspondence.	1	Obstruction
1630	Only 4 left In Stock	1	Scarcity
1736	 Flex Mount 	0	Not Dark Pattern
265	2,229 people have viewed this item	1	Social Proof
221	Someone in Castle Hill bought a Philips Essential LED Downlight Kit | 5W 4000K few hours ago.	1	Social Proof
1702	FOR THE ULTIMATE EXPERIENCE: (Can select more than one)	1	Misdirection
247	 Related Categories 	0	Not Dark Pattern
1333	from France	0	Not Dark Pattern
177	308 viewed per day	1	Social Proof
246	Mom & Baby	0	Not Dark Pattern
182	This is in 5 other carts.	1	Social Proof
1036	STOCK IS GUARANTEED FOR 60 MINUTES	1	Urgency
1067	Please add products to see your site in action	0	Not Dark Pattern
822	BSA FAC Air Rifles	0	Not Dark Pattern
1127	Only 2 units left!	1	Scarcity
1653	style to command	0	Not Dark Pattern
1181	Only 5 left in stock	1	Scarcity
1003	LIMITED TIME: FREE SHIPPING LOWERED TO ORDERS OVER $69.95!	1	Urgency
767	sweatshirts	0	Not Dark Pattern
1019	On Sale! Limited Time Offer!	1	Urgency
100	Sierra in Cypress, California bought Beauty In All Dress, Dusty Blue about 46 minutes ago	1	Social Proof
622	 Ladies Flower Print Casual Fashion Dress 	0	Not Dark Pattern
1793	"If you click continue below we will be happy to tell you about discounts, money off and new products from Very by e-mail and text,
unless you tell us you DO NOT want to hear about them, by ticking here.
If you would like to receive offers from carefully selected 3rd parties, please tick here"	1	Misdirection
1469	Bath Bombs & Salts	0	Not Dark Pattern
133	Wall art	0	Not Dark Pattern
1459	Bath Decor	0	Not Dark Pattern
5	Free Shipping	0	Not Dark Pattern
1466	Household	0	Not Dark Pattern
951	An item you ordered is in high demand. No worries, we have prioritized your order.	1	Scarcity
659	60% OFF ENDS IN DAYS HOURS MINUTES SECONDS	1	Urgency
1009	Keep up with crankbrothers	0	Not Dark Pattern
714	Casual Sheath Chiffon Sequins Straps V-neck Sleeveless Bridesmaid Dress	0	Not Dark Pattern
479	No thanks, I don't like savings	1	Misdirection
264	We use cookies to give you the best experience possible. No personal information is stored. Using this website means that you are ok with this cookie policy.	0	Not Dark Pattern
33	218 people have added this item to cart	1	Social Proof
1448	QUICK! ONLY 1 LEFT IN STOCK	1	Scarcity
1212	Only 1 Left !	1	Scarcity
1489	 Port, Sherry & Sweet Wine 	0	Not Dark Pattern
383	No thanks, I prefer to pay more for shoes!	1	Misdirection
1451	Engine Cooling System	0	Not Dark Pattern
1254	ONLY 5 LEFT	1	Scarcity
1158	How/why the homepage uses cookies	0	Not Dark Pattern
247	 mens long sleeve organic shirt 	0	Not Dark Pattern
1590	These cookies are usually set by our marketing and advertising partners. They may be used by them to build a profile of your interest and later show you relevant ads. If you do not allow these cookies you will not experience targeted ads for your interests.	0	Not Dark Pattern
1060	20% OFF VALENTINE\u2019S DAY FAVOURITES * | LIMITED TIME ONLY	1	Urgency
1196	 EDC-V Megalodon Bottle Opener - Brass (Exclusive)	0	Not Dark Pattern
1107	Availability: Low in stock today	1	Scarcity
1736	NO THANKS	1	Misdirection
713	 Motocross Gloves 	0	Not Dark Pattern
85	Popular item! 🔥 27 people recently purchased this.	1	Social Proof
66	 All consumers in the EU are charged VAT on the purchase of goods and services.	0	Not Dark Pattern
103	105 pawrents are buying for their furkids now!	1	Social Proof
1798	Compare at	1	Misdirection
1155	*Only 2 left in stock. Don't miss out!	1	Scarcity
1317	 No reviews yet Write a review 	0	Not Dark Pattern
782	 Continue with Facebook Continue with Google 	0	Not Dark Pattern
787	 TERMS OF SALE 	0	Not Dark Pattern
349	NO THANKS, I DON'T WANT TO SAVE MONEY	1	Misdirection
787	Back Yard & Spa	0	Not Dark Pattern
1403	Low Stock! Only 3 left.	1	Scarcity
1736	 PopGrip Antimicrobial Refine by Product Type: PopGrip Antimicrobial 	0	Not Dark Pattern
814	 Customer Support 	0	Not Dark Pattern
1047	25% OFF SELECTED JACKETS Limited Time	1	Urgency
67	117 people have viewed this item in the last 7 days.	1	Social Proof
305	41 people have looked at this in the last couple of hours	1	Social Proof
1440	Only 1 left in stock! Order soon!	1	Scarcity
822	New Rifles	0	Not Dark Pattern
1007	Limited Time Promo $194.00	1	Urgency
822	Nightforce New Year Clearance	0	Not Dark Pattern
1771	SUPPORT THE AMERICAN SUPRESSOR ASSOCIATION	1	Sneaking
1313	Custom Board Quote	0	Not Dark Pattern
1328	 Charity Collection 	0	Not Dark Pattern
170	James from Colonia purchased a	1	Social Proof
1814	$132.90 $99.00	1	Misdirection
350	Graphic T-Shirts	0	Not Dark Pattern
534	 Landofcoder can power almost ANY marketplace you think of	0	Not Dark Pattern
353	I always order from them! Such good quality for the price you pay! Will always be back!	0	Not Dark Pattern
230	I have not had my hair so soft and shiny in such a long time and my grey was completely covered! So incredibly happy.	0	Not Dark Pattern
688	 Excellent service all round 	0	Not Dark Pattern
216	View all	0	Not Dark Pattern
1272	 韓國香氛 Cosmic Mansion 	0	Not Dark Pattern
1304	Nighty For Honeymoon	0	Not Dark Pattern
1282	HURRY, ONLY 1 LEFT!	1	Scarcity
664	Shop All Vape Kits	0	Not Dark Pattern
212	 Shoe Care 	0	Not Dark Pattern
482	No thanks, I don't want to save up to 75%	1	Misdirection
101	Tristan in Markham, Canada purchased a Dragon Baseball Jersey	1	Social Proof
1343	THE SET INCLUDES:	0	Not Dark Pattern
1405	 Short	0	Not Dark Pattern
1602	7 left in stock	1	Scarcity
927	Be part of the best family ever & enjoy 15% in VIP Benefits on every order, every day. That's 10% Instant Savings plus 5% back in Rewards Cash on everything. Plus, enjoy 90 days to test run your shoes, socks, and insoles. And so much more! Join today for just $1.99 your first year.  	1	Sneaking
254	Add to Wish List(13 People Have Added)	1	Social Proof
1536	Womens Plaid Clothing	0	Not Dark Pattern
1446	Embossing Powder	0	Not Dark Pattern
372	No thanks, I want to pay the full price.	1	Misdirection
1274	Only 1 item left!	1	Scarcity
70	Mounif in Pittsburgh, United States purchased	1	Social Proof
826	Your order is reserved for 09:43 minutes!	1	Urgency
1343	Platinum-Dipped Rose	0	Not Dark Pattern
1492	5 LEFT	1	Scarcity
338	No thanks, I prefer to pay full price.	1	Misdirection
1065	Rs 4,013 (Retail Discount) + Rs 2,997 (Limited Time Coupon)	1	Urgency
827	 A-Z Luxury Brands 	0	Not Dark Pattern
622	 Fashion Short Sleeve Crew Neck Print Dress 	0	Not Dark Pattern
1086	We have 1 left in stock	1	Scarcity
150	12 recently purchased it.	1	Social Proof
680	 Wife 	0	Not Dark Pattern
1784	By signing up via text, you agree to receive recurring automated promotional and personalized marketing text messages from SPANX®. Msg & data rates apply. View Terms of Use & Privacy Policy.	0	Not Dark Pattern
512	0 DAYS22 HOURS13 MINUTES21 SECONDS 	1	Urgency
1044	 Articles: Medical Matters 	0	Not Dark Pattern
1371	Only 5 left , In Stock	1	Scarcity
7	Jamie from Eloy United States purchased a CBD Oil Vape Additives 4 Pack About 7 hours ago	1	Social Proof
219	251 people are viewing this right now	1	Social Proof
833	All Girls Clothing	0	Not Dark Pattern
1026	Join the Team	0	Not Dark Pattern
1083	Vintage Fancy Red Bracelet Watch Women's	0	Not Dark Pattern
1534	HURRY ONLY 1 ITEM LEFT!	1	Scarcity
568	What Are Healing Crystals?	0	Not Dark Pattern
49	404 Orders	1	Social Proof
1550	Carpet Python Vivariums	0	Not Dark Pattern
483	50% OFF Everything (yep, even sale) + $5.99 Shipping* ENDS IN 12h 13m 56s	1	Urgency
45	Tyler in Norwalk, United States purchased a	1	Social Proof
244	Someone in Pittsworth bought a Ultimate COLT Anal Training Kit 2 hours ago	1	Social Proof
205	#6 Bestseller in Rugs This item was viewed 92 times in the last day.	1	Social Proof
310	Someone in Shelby twp, United States just bought Galaxy Note 8 10000mAh ZeroShock Battery Case 3 days ago	1	Social Proof
350	Charleston 	0	Not Dark Pattern
776	Power Button Covers	0	Not Dark Pattern
1342	(Only 1 left!)	1	Scarcity
217	Discreet packaging	0	Not Dark Pattern
911	How do I cancel my membership? We are confident you will enjoy your Premium Membership. If for any reason you are not completely satisfied within the first 30 days of your paid Annual Membership, we will refund 100% of your membership fee no questions asked. After 30 days we will refund your membership fee on a pro-rated basis. There are no refunds on Monthly Memberships. To obtain a refund, please contact us at 1-855-253-0822 or by email at wwgoasubscription@program-director.net.	1	Obstruction
1333	Last one available	1	Scarcity
822	Mens Footwear	0	Not Dark Pattern
1759	 Upcoming Events 	0	Not Dark Pattern
638	Beetle Remotes	0	Not Dark Pattern
1330	Free People	0	Not Dark Pattern
241	Carol in St. Louis, Missouri bought Original USB Charging Anti-Theft Backpack	1	Social Proof
1071	ONLY 4 LEFT IN STOCK	1	Scarcity
149	Shop All Golf Balls	0	Not Dark Pattern
1536	Sunglasses and Eyewear	0	Not Dark Pattern
803	 Gut Health 	0	Not Dark Pattern
822	Dog Collars, Leads & Tethers	0	Not Dark Pattern
1373	 Naked Wolfe 	0	Not Dark Pattern
1707	How about these?	1	Misdirection
1091	Only 14 left in stock	1	Scarcity
1759	 Optimized Patch System 	0	Not Dark Pattern
1293	Product Tagline	0	Not Dark Pattern
1241	Anniversary Gifts 	0	Not Dark Pattern
345	No, thanks, I´d rather pay more	1	Misdirection
144	Someone in Culgoa, Australia purchased Savelli Epic Mens Comfortable Leather Lace Up Boots Made In Brazil	1	Social Proof
1560	1 Left	1	Scarcity
448	I don't want a discount	1	Misdirection
1149	Healthy Diet	0	Not Dark Pattern
317	No, thanks. I don't like great deals.	1	Misdirection
53	Someone in Paris, France just purchased a Kanpeki Knife Set	1	Social Proof
1026	 WWE New Arrivals 	0	Not Dark Pattern
1759	Alpha BRAIN® is a dietary supplement that helps support cognitive functions, including memory, mental speed, and focus.†	0	Not Dark Pattern
46	Someone in Ampang, Malaysia just bought	1	Social Proof
271	Trey in Columbia, United States purchased Leather Cord Capsule	1	Social Proof
1803	THE COMPETITION $1,299.99	1	Misdirection
1503	ONLY 5 LEFT!	1	Scarcity
1658	Hurry Low Stock	1	Scarcity
715	Items will be reserved in your cart for 19:10	1	Urgency
246	1 people are viewing this currently	1	Social Proof
319	No thanks, I’ll skip this amazing super-saver deal. I don’t need so many beautiful textures	1	Misdirection
907	 SAA Oil & Acrylic Brushes 	0	Not Dark Pattern
1291	1 left, order now!	1	Scarcity
825	Vacation One Shoulder Loosen Long Sleeve Woven Dress	0	Not Dark Pattern
1428	Lip Balms & Treatments	0	Not Dark Pattern
864	Price Guaranteed For DAYS/HRS/MINS/SECS	1	Urgency
1051	Other Applications	0	Not Dark Pattern
406	No thanks, I don’t want to save	1	Misdirection
662	High Gable Sheds	0	Not Dark Pattern
861	Wondering where to buy White Cloud products in the U.S.? Our distributor list is growing! Bookmark our list and stay tuned!	0	Not Dark Pattern
188	 Products 	0	Not Dark Pattern
1469	Dressmakers Mannequins 	0	Not Dark Pattern
725	Wait! YOUR CART QUALIFIES FOR 15% OFF YOUR ENTIRE ORDER. Offer Expires in: 2955	1	Urgency
431	No thanks, I will pay full price.	1	Misdirection
680	 Air Purifying Plants 	0	Not Dark Pattern
1536	All Little Boys Clothing	0	Not Dark Pattern
4	 Our Story 	0	Not Dark Pattern
1596	2 left	1	Scarcity
1488	History Of The NRA	0	Not Dark Pattern
708	25% OFF* ENDS IN 00 : 12 : 27 : 15 DAYS HRS. MIN. SEC.	1	Urgency
133	Start SellingSearchWishlistAccountCartCart	0	Not Dark Pattern
30	61 people have already bought that product today with 50% discount	1	Social Proof
155	89 currently viewing	1	Social Proof
754	Used Leica Cameras	0	Not Dark Pattern
183	Purchased 8 times in the last few days.	1	Social Proof
123	Jonathan in Syracuse, United States just bought Electric Skateboard Battery Pack 36V 10S2P 4 hours ago	1	Social Proof
1658	View All Bearings	0	Not Dark Pattern
1101	Low in stock: only 1 left.	1	Scarcity
1241	American Diamond Earrings	0	Not Dark Pattern
300	 cm in 	0	Not Dark Pattern
1715	Personalize your doll	1	Misdirection
1158	 sales@scandinavianoutdoor.com 	0	Not Dark Pattern
216	 Searching...	0	Not Dark Pattern
1260	Flat Iron	0	Not Dark Pattern
5	You can feel confident that your new box each month is helping you celebrate pregnancy and protect your bump!	0	Not Dark Pattern
1606	Availability: 5 items left	1	Scarcity
306	Someone from Osijek, Croatia just bought TMC CP Style Single Pistol Pouch	1	Social Proof
907	 View product View SAA Standard Membership Renewal - Credit/Debit Card - One Year Only 	0	Not Dark Pattern
1509	The World Fair Trade Organization Label guarantees that People Tree follows Fair Trade best practices in our organisation.	0	Not Dark Pattern
25	Packed with Super Citrimax	0	Not Dark Pattern
394	No thanks, I don't want to look my best	1	Misdirection
1468	Check your orders, in-store quotes & more	0	Not Dark Pattern
1550	Thermostats	0	Not Dark Pattern
350	Want more inspiration and styling tips? Dive into The Southern Edit, Southern Tide’s lifestyle blog, and follow us on social media. 	0	Not Dark Pattern
1367	The Wizard of Oz	0	Not Dark Pattern
1463	ONLY 5 LEFT, ORDER SOON!	1	Scarcity
198	Prices shown for delivery to JAPAN Change delivery country	0	Not Dark Pattern
833	Barbour International	0	Not Dark Pattern
1100	70% offers claimed. Hurry up!	1	Scarcity
1187	Only 1 Left!	1	Scarcity
638	M-Class Remotes	0	Not Dark Pattern
954	Sorry, this is out of stock. You just missed it.	1	Scarcity
580	Your order is reserved for 19:57 minutes.	1	Urgency
822	Clearance Optic Accessories Deals	0	Not Dark Pattern
1363	Hurry! Limited Quantity Available.	1	Scarcity
1797	I wish to Start Shopping but I don't want to receive daily email alerts about your amazing discounts on luxury brands.	1	Misdirection
81	Jessica in Orange, United States purchased a Black 1920s Sequin Maxi Flapper Dress 12 minutes ago	1	Social Proof
1638	3 Left!	1	Scarcity
1009	Highline Double Wheel Bag	0	Not Dark Pattern
1349	Only 5 Left	1	Scarcity
1154	Only 1 left in stock - Order soon	1	Scarcity
1220	Only 1 left.	1	Scarcity
680	 Soft Toys 	0	Not Dark Pattern
960	ONCE IT'S GONE, IT'S GONE	1	Scarcity
66	Lease to Own conditions	0	Not Dark Pattern
1018	Full HD 144Hz IPS Anti-Glare (1920 x 1080) FREE Upgrade (Limited time offer!)	1	Urgency
546	EXTRA -30% OFF WITH CODE: EXTRA30 Ends in: 0 0 0 0 days 0 0 4 4 hours . 0 0 9 9 min . 2 2 8 8 sec	1	Urgency
714	Elegant A Line Short Sleeve Satin Bateau Floor-length Mother of the Bride Dress with Ribbon	0	Not Dark Pattern
991	Tidal Waves Collection	0	Not Dark Pattern
260	POPULAR 62 others checked this out in the last few hours.	1	Social Proof
1466	Trowels & Putty Knife	0	Not Dark Pattern
1139	Gifts By Price	0	Not Dark Pattern
447	"No thanks! I'd rather join the """"Pay Full Price for Things"""" club."	1	Misdirection
1736	 PopWallet+ Refine by Product Type: PopWallet+ 	0	Not Dark Pattern
767	FootwearHome & Office	0	Not Dark Pattern
841	Get 20% off Sample Doors! ×Offer Ends In 58 : 29 Use Promo Code sample20off	1	Urgency
1693	HURRY! ONLY 11 LEFT IN STOCK.	1	Scarcity
200	Hurry up! 22 people other than you have this product in their cart	1	Social Proof
1590	 family 	0	Not Dark Pattern
573	Kinky Curly Wigs	0	Not Dark Pattern
117	Devices 	0	Not Dark Pattern
913	Merchandise: $69.99iService Charge: $14.99 Total Before Tax: $84.98 Estimated Tax:$5.63Order Total: $90.61	1	Sneaking
1351	 Digital Device Covers 	0	Not Dark Pattern
1536	Pleated Skirts	0	Not Dark Pattern
1667	beautifully written prose	0	Not Dark Pattern
690	4 days 05:46:20	1	Urgency
247	Corporate Responsibility Report	0	Not Dark Pattern
1272	 手錶 / Watches 	0	Not Dark Pattern
1134	Only 69 left!	1	Scarcity
297	52 people have added this product to bag in the last 72 hours	1	Social Proof
211	156 sold in last 24 hours	1	Social Proof
638	BROKEN REMOTE? FIX IT YOURSELF AND SAVE HUGE	0	Not Dark Pattern
707	Offer ends 0Hours:04Minutes:46Seconds	1	Urgency
306	COMBAT GEARHot	0	Not Dark Pattern
32	1,446 people have viewed this item	1	Social Proof
763	Order in 14:53 to get 2 pillows for free	1	Urgency
1153	HURRY ONLY 9 LEFT IN STOCK!	1	Scarcity
1266	only 1 in stock	1	Scarcity
1536	Grey Jewelry	0	Not Dark Pattern
25	 Select shake flavor: 	0	Not Dark Pattern
1002	ON SALE AT $1.99 FOR A LIMITED TIME	1	Urgency
1009	Submitted by Fermin Larracilla Pérez	0	Not Dark Pattern
353	Polycarbonate	0	Not Dark Pattern
246	Browse by A-Z	0	Not Dark Pattern
1351	 Other Snacks 	0	Not Dark Pattern
1365	Less than 6 items left	1	Scarcity
14	Ken in Oakland, United States purchased a Dreamville Hoodie a month ago	1	Social Proof
149	Other Promotions	0	Not Dark Pattern
1026	Recommended	0	Not Dark Pattern
93	17 people have added this item to cart	1	Social Proof
1044	Free Shipping. Limited Time Only. for orders over $50	1	Urgency
790	Set SALE Into Summer 	0	Not Dark Pattern
1197	 IZZY MIDI DRESS Ivory 	0	Not Dark Pattern
1736	 Gold Refine by Color: Gold 	0	Not Dark Pattern
1381	View All Homeware	0	Not Dark Pattern
1053	Site Wide Savings for the Entire Family! Pricing is off Rogan's Shoes every day Low Prices! Prices are already reflected on the site. Limited time only! Restrictions apply. Online Only.	1	Urgency
581	00 DAYS 00 HOURS 29 MINUTES 26 SECONDS	1	Urgency
984	 Explore more styles from this printspiration 	0	Not Dark Pattern
1517	Hurry! Only 2 Left	1	Scarcity
1194	1 LEFT IN THIS SIZE	1	Scarcity
1660	Hurry, only 6 left in stock!	1	Scarcity
1469	Sponges, Mitts & Bath Brushes	0	Not Dark Pattern
1317	Crystal Lotus Sriyantras 	0	Not Dark Pattern
380	No thanks. I don’t want to save money.	1	Misdirection
747	Other CollectiblesPhotos	0	Not Dark Pattern
530	Need a Hand?	0	Not Dark Pattern
1678	Hurry !! Only 52 left in stock	1	Scarcity
921	Free 60 day VIP trial membership with this order. Cancel anytime.	1	Sneaking
887	Purchase Benefit Club Member can cancel the Purchase Benefits at any time by calling MDG’s Customer Service department at: 1-800-906-0975 ext. 352 and requesting to cancel the Purchase Benefits.	1	Obstruction
1333	lego harry potter	0	Not Dark Pattern
776	Most of our orders are from repeat customers.	0	Not Dark Pattern
667	New In Bottoms	0	Not Dark Pattern
1735	Want to add one of these?	1	Misdirection
713	 Base Layer & Thermals 	0	Not Dark Pattern
1722	FANSTASTIC DEALS	1	Misdirection
52	Alyssa in San Antonio, United States purchased a iTunes Japan Gift Card 10000 JPY about 35 minutes ago	1	Social Proof
1667	'Keeper of Lost Things'	0	Not Dark Pattern
1737	GlassGuard Warranty Do not fear breaking your glass! Add our GlassGuard warranty policy for just $3.85 and we'll insure this purchase.	1	Misdirection
1304	Hair Care Remedies	0	Not Dark Pattern
1385	In Stock (8) Left	1	Scarcity
919	 Paul Henry 	0	Not Dark Pattern
767	Cincinnati Bengals T-Shirts	0	Not Dark Pattern
803	Compare Products 	0	Not Dark Pattern
714	Sexy A Line Short Sleeve Sequins Off-the-shoulder Floor-length Mother of the Bride Dress with Split Front	0	Not Dark Pattern
907	Fancy some creative inspiration, news and offers? Sign up for SAA enewsletters today.	0	Not Dark Pattern
212	 Sports Bras 	0	Not Dark Pattern
243	Purchased 100+ times in the last few days.	1	Social Proof
991	Accessibly App features	0	Not Dark Pattern
822	Scarves & Snoods	0	Not Dark Pattern
624	Your cart is reserved for 14:05 minutes!	1	Urgency
350	 OH SHIP! Looks like that page wasn't found 	0	Not Dark Pattern
1584	Only a few left!	1	Scarcity
1594	In Stock Only 5 left!	1	Scarcity
1550	Exotic Bird Food	0	Not Dark Pattern
1010	Limited Time	1	Urgency
970	AN ITEM IN YOUR CART IS SELLING OUT QUICKLY	1	Scarcity
1469	iPhones	0	Not Dark Pattern
191	Either because we're updating the site or because someone spilled coffee on it again. We'll be back just as soon as we finish the update or clean up the coffee.	0	Not Dark Pattern
1241	Hurry Up! Only 1 Piece Left	1	Scarcity
979	LIMITED OFFER: $125 Off + 2 Free Pillows	1	Urgency
1788	Want Free Shipping?	1	Misdirection
622	 Summer Simple Breathable Socks 	0	Not Dark Pattern
1618	Sellout risk:	1	Scarcity
402	No thanks, I don’t like saving money.	1	Misdirection
4	Value of Product	0	Not Dark Pattern
537	00DAYS07HOURS09MINUTES39SECONDS	1	Urgency
299	Someone from purchased a HOLEES Original Ladies II - Navy About 9 hours ago	1	Social Proof
907	 Mountboard 	0	Not Dark Pattern
1343	Graduations	0	Not Dark Pattern
117	 Light powerful. 	0	Not Dark Pattern
1402	Availability: Low Stock 4 Remaining	1	Scarcity
957	Items in your cart are in high demand. But we have reserved your order.	1	Scarcity
264	Viewed 744 times today	1	Social Proof
1532	Only 2 Left in Stock	1	Scarcity
287	1044 sold in past 12 months	1	Social Proof
1536	Cropped Jeans	0	Not Dark Pattern
47	64 users bought this product Touch: The Set - Touch XL & TouchUp Makeup Mirror Bundle	1	Social Proof
222	Someone in Joliet, Illinois purchased a Yocan Evolve Plus XL Vaporizer	1	Social Proof
1488	Jeanne E. Bray Memorial Scholarship	0	Not Dark Pattern
117	Samuel in Minneapolis, United States purchased a Pod Juice Jewel Mint Cool ❄️Nicotine Salt e-Liquid 15/30ml 7 hours ago	1	Social Proof
991	 Boardshorts	0	Not Dark Pattern
837	The site was easy to navigate. I haven't received my shoes yet, but overall a good experience.	0	Not Dark Pattern
198	Cheaney	0	Not Dark Pattern
4	 ≡ Filter Reviews Clicking on the following button will update the content below 	0	Not Dark Pattern
1044	Arthritis Aids	0	Not Dark Pattern
822	Camo Shirts & T Shirts	0	Not Dark Pattern
963	SELLING FAST! GET 10% OFF THIS ITEM. ACTIVATE NOW.	1	Scarcity
1330	TRE by Natalie Ratabesi	0	Not Dark Pattern
1057	LIMITED TIME OFFER	1	Urgency
1658	Sign Up To Our Newsletter To Receive News, Offers And Promotions.	0	Not Dark Pattern
29	Someone from Cape Town, Western Cape, South Africa just started buying Packable Travel Duffel Bag! 5 minutes ago	1	Social Proof
747	Offer ends in 9hrs 55min 29sec!	1	Urgency
1001	(LIMITED TIME OFFER) TORSION GUN HOLSTER SUPER COMBO	1	Urgency
1056	 Sale By Category 	0	Not Dark Pattern
1446	Floral Cross Stitch & Embroidery Kits	0	Not Dark Pattern
920	Your AccountTrack Your OrdersJoin Celebrations Passport	0	Not Dark Pattern
822	Dog Whistles & Lanyards	0	Not Dark Pattern
1201	Hurry! Only 1 left in stock	1	Scarcity
176	1 people bought Jotter To Do Refill in the last few hours	1	Social Proof
158	Other people want this. 10 people have this in their cart right now.	1	Social Proof
1654	 Terms of Use Privacy Policy Do Not Sell My Personal Information Request My Personal Information 	0	Not Dark Pattern
1304	Colors	0	Not Dark Pattern
833	Manage Consent Preferences	0	Not Dark Pattern
680	Select Occasion close	0	Not Dark Pattern
115	1 person is looking at this item.	1	Social Proof
997	LIMITED TIME OFFER! FREE SHIPPING OVER $99 + FREE RETURNS*	1	Urgency
295	994 items sold this hour.	1	Social Proof
1381	View All New Arrivals	0	Not Dark Pattern
861	How White Cloud Prevents E-Cig Sales to Minors Read More ➞	0	Not Dark Pattern
282	Someone in Petaling Jaya, Malaysia just bought SNEAKERGUARD Midsole Paint Marker - BOOST White	1	Social Proof
1302	Availability: Low Stock	1	Scarcity
1366	Low Stock	1	Scarcity
825	Influencer Program	0	Not Dark Pattern
527	View All Apartment	0	Not Dark Pattern
1211	72% offers claimed. Hurry up!	1	Scarcity
1556	(Only 1 Left)	1	Scarcity
878	I accept the Terms & Conditions of the FREE Brother Care Program and agree to receive exclusive offers and general promotions from Brother. I may withdraw my consent at any time.	1	Forced Action
238	Someone in Red Cliffs bought a RHK Yamaha YZ/YZF/WRF 99-16 Blue Pursuit Footpegs 3 minutes ago	1	Social Proof
1358	limited availability at this price!	1	Scarcity
861	WilmaNorth Carolina	0	Not Dark Pattern
1315	 TV & Home Appliances 	0	Not Dark Pattern
570	"Save 25% on your entire order 09 Hours 57 Minutes 34Seconds use code: SPRING25"""	1	Urgency
573	Wigsbuy- Online Beauty Store of Fashion Wigs, Hair Extensions & Accessories for Sale.	0	Not Dark Pattern
837	Quick Navigation	0	Not Dark Pattern
667	CHF	0	Not Dark Pattern
833	+ Performance Cookies	0	Not Dark Pattern
356	No I don't feel lucky	1	Misdirection
667	Ericdress Summer Patchwork Polyester Long Women's Tank Top	0	Not Dark Pattern
1026	 More Sports 	0	Not Dark Pattern
1056	 Bento Lunch Boxes & Food Containers 	0	Not Dark Pattern
1759	 Clinical Studies 	0	Not Dark Pattern
1009	 Accessories Collection 	0	Not Dark Pattern
1483	3 LEFT	1	Scarcity
527	 Electric Daisy 	0	Not Dark Pattern
664	 VUSE Alto Menthol Pods 	0	Not Dark Pattern
1207	Hurry! Only 2 left at this price!	1	Scarcity
986	Limited Time Offer	1	Urgency
476	NO THANKS, I DON'T LIKE FREE STUFF	1	Misdirection
877	I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.	1	Forced Action
1317	 Crystal Beads 	0	Not Dark Pattern
304	Last purchased at 11:19am today.	1	Social Proof
28	9 sold in last 4 hours	1	Social Proof
1106	Less than 10 left in stock	1	Scarcity
568	· Physical Healing	0	Not Dark Pattern
1536	WAX Jeans	0	Not Dark Pattern
188	 Sold out 	0	Not Dark Pattern
1458	Only 1 piece left.	1	Scarcity
329	No thanks, I don't like good deals.	1	Misdirection
1546	Only 5 pcs left!	1	Scarcity
693	Complete your purchase within the next 12:18 minutes and receive 10% off	1	Urgency
984	 All Clothing 	0	Not Dark Pattern
1536	Rose Gold Shoes	0	Not Dark Pattern
42	33 sold in last 12 hours.	1	Social Proof
1468	 Sign in & make your visit all about you 	0	Not Dark Pattern
1613	3 Left	1	Scarcity
451	No thanks, I don't want discount	1	Misdirection
278	228 People Have Viewed This Product Recently!	1	Social Proof
1009	Taxes and shipping will be estimated at checkout.	0	Not Dark Pattern
850	Shop all	0	Not Dark Pattern
1698	HURRY! ONLY 58 LEFT IN STOCK!	1	Scarcity
883	Email us ASAP (like seriously) at getflat@flattummyco.com and we will do everything we can to update this for you. As soon as you order, we will send you a confirmation email so please check your details carefully.	0	Not Dark Pattern
1489	Current Offers	0	Not Dark Pattern
1667	Be the first to get updates as well as access to exclusive offers and promotions	0	Not Dark Pattern
78	Hayden near Princeton just bought!!!: CBD VEGAN GUMMIES	1	Social Proof
231	660 people have viewed today	1	Social Proof
41	Someone in Madrid, Spain just bought	1	Social Proof
790	 help@postergully.com	0	Not Dark Pattern
608	Sale Ends in 5 days 14 hours 42 mins 53 sec	1	Urgency
1406	LOW STOCK: Only 1 left.	1	Scarcity
667	Men's Sports Bottoms	0	Not Dark Pattern
1519	Only 16 Left in Stock!	1	Scarcity
189	 Shop By Shape 	0	Not Dark Pattern
1032	$3,159.20 $3,949.00 Limited time only	1	Urgency
1365	This link will open in a new window	0	Not Dark Pattern
685	Hurry Up ! Time is running out	1	Urgency
1451	 Low Price Guarantee 	0	Not Dark Pattern
1493	5 left	1	Scarcity
